Year,State,Ag District,County,Value,Location,ANSI Code,State Initial
2007,Texas,Blacklands,Mclennan,40.0,"Mclennan County, Texas",48309,TX
2007,Texas,Northern High Plains,Moore,47.0,"Moore County, Texas",48341,TX
2007,Texas,Blacklands,Navarro,30.0,"Navarro County, Texas",48349,TX
2007,Texas,Northern High Plains,Ochiltree,49.0,"Ochiltree County, Texas",48357,TX
2007,Texas,Northern High Plains,Randall,39.0,"Randall County, Texas",48381,TX
2007,Texas,Southern Low Plains,Runnels,26.0,"Runnels County, Texas",48399,TX
2007,Texas,Southern Low Plains,Taylor,27.0,"Taylor County, Texas",48441,TX
2007,Texas,Edwards Plateau,Tom Green,31.0,"Tom Green County, Texas",48451,TX
2007,Texas,Northern Low Plains,Wichita,30.0,"Wichita County, Texas",48485,TX
2007,Texas,Blacklands,Williamson,42.0,"Williamson County, Texas",48491,TX
2007,Texas,Cross Timbers,Young,24.0,"Young County, Texas",48503,TX
2006,Texas,Cross Timbers,Archer,18.0,"Archer County, Texas",48009,TX
2006,Texas,Northern High Plains,Armstrong,19.0,"Armstrong County, Texas",48011,TX
2006,Texas,Blacklands,Bell,32.0,"Bell County, Texas",48027,TX
2006,Texas,Cross Timbers,Callahan,17.0,"Callahan County, Texas",48059,TX
2006,Texas,Northern High Plains,Carson,16.0,"Carson County, Texas",48065,TX
2006,Texas,Cross Timbers,Clay,26.0,"Clay County, Texas",48077,TX
2006,Texas,Southern Low Plains,Coleman,19.0,"Coleman County, Texas",48083,TX
2006,Texas,Edwards Plateau,Concho,16.0,"Concho County, Texas",48095,TX
2006,Texas,Blacklands,Cooke,33.0,"Cooke County, Texas",48097,TX
2006,Texas,Blacklands,Coryell,24.0,"Coryell County, Texas",48099,TX
2006,Texas,Northern High Plains,Dallam,34.0,"Dallam County, Texas",48111,TX
2006,Texas,Northern High Plains,Deaf Smith,27.0,"Deaf Smith County, Texas",48117,TX
2006,Texas,Blacklands,Denton,15.0,"Denton County, Texas",48121,TX
2006,Texas,Blacklands,Ellis,26.0,"Ellis County, Texas",48139,TX
2006,Texas,Blacklands,Fannin,34.0,"Fannin County, Texas",48147,TX
2006,Texas,Blacklands,Grayson,43.0,"Grayson County, Texas",48181,TX
2006,Texas,Northern Low Plains,Hardeman,17.0,"Hardeman County, Texas",48197,TX
2006,Texas,Blacklands,Hill,30.0,"Hill County, Texas",48217,TX
2006,Texas,Blacklands,Johnson,23.0,"Johnson County, Texas",48251,TX
2006,Texas,Southern Low Plains,Jones,13.0,"Jones County, Texas",48253,TX
2006,Texas,Southern Low Plains,Knox,22.0,"Knox County, Texas",48275,TX
2006,Texas,Edwards Plateau,Mcculloch,14.0,"Mcculloch County, Texas",48307,TX
2006,Texas,Blacklands,Mclennan,32.0,"Mclennan County, Texas",48309,TX
2006,Texas,Northern High Plains,Moore,28.0,"Moore County, Texas",48341,TX
2006,Texas,Blacklands,Navarro,34.0,"Navarro County, Texas",48349,TX
2006,Texas,Northern High Plains,Ochiltree,21.0,"Ochiltree County, Texas",48357,TX
2006,Texas,Northern High Plains,Randall,25.0,"Randall County, Texas",48381,TX
2006,Texas,Southern Low Plains,Runnels,18.0,"Runnels County, Texas",48399,TX
2006,Texas,Southern Low Plains,Taylor,12.0,"Taylor County, Texas",48441,TX
2006,Texas,Edwards Plateau,Tom Green,40.0,"Tom Green County, Texas",48451,TX
2006,Texas,Northern Low Plains,Wichita,20.0,"Wichita County, Texas",48485,TX
2006,Texas,Blacklands,Williamson,32.0,"Williamson County, Texas",48491,TX
2006,Texas,Cross Timbers,Young,19.0,"Young County, Texas",48503,TX
2005,Texas,Cross Timbers,Archer,22.5,"Archer County, Texas",48009,TX
2005,Texas,Northern High Plains,Armstrong,23.4,"Armstrong County, Texas",48011,TX
2005,Texas,Blacklands,Bell,31.9,"Bell County, Texas",48027,TX
2005,Texas,Cross Timbers,Callahan,24.0,"Callahan County, Texas",48059,TX
2005,Texas,Northern High Plains,Carson,34.0,"Carson County, Texas",48065,TX
2005,Texas,Cross Timbers,Clay,26.1,"Clay County, Texas",48077,TX
2005,Texas,Southern Low Plains,Coleman,23.0,"Coleman County, Texas",48083,TX
2005,Texas,Edwards Plateau,Concho,27.7,"Concho County, Texas",48095,TX
2005,Texas,Blacklands,Cooke,31.3,"Cooke County, Texas",48097,TX
2005,Texas,Blacklands,Coryell,29.9,"Coryell County, Texas",48099,TX
2005,Texas,Northern High Plains,Dallam,48.7,"Dallam County, Texas",48111,TX
2005,Texas,Northern High Plains,Deaf Smith,36.0,"Deaf Smith County, Texas",48117,TX
2005,Texas,Blacklands,Denton,31.7,"Denton County, Texas",48121,TX
2005,Texas,Blacklands,Ellis,37.0,"Ellis County, Texas",48139,TX
2005,Texas,Blacklands,Fannin,28.3,"Fannin County, Texas",48147,TX
2005,Texas,Blacklands,Grayson,42.2,"Grayson County, Texas",48181,TX
2005,Texas,Northern Low Plains,Hardeman,22.3,"Hardeman County, Texas",48197,TX
2005,Texas,Blacklands,Hill,40.5,"Hill County, Texas",48217,TX
2005,Texas,Blacklands,Johnson,39.4,"Johnson County, Texas",48251,TX
2005,Texas,Southern Low Plains,Jones,20.9,"Jones County, Texas",48253,TX
2005,Texas,Southern Low Plains,Knox,28.2,"Knox County, Texas",48275,TX
2005,Texas,Edwards Plateau,Mcculloch,27.8,"Mcculloch County, Texas",48307,TX
2005,Texas,Blacklands,Mclennan,32.5,"Mclennan County, Texas",48309,TX
2005,Texas,Northern High Plains,Moore,34.7,"Moore County, Texas",48341,TX
2005,Texas,Blacklands,Navarro,20.0,"Navarro County, Texas",48349,TX
2005,Texas,Northern High Plains,Ochiltree,36.5,"Ochiltree County, Texas",48357,TX
2005,Texas,Northern High Plains,Randall,23.3,"Randall County, Texas",48381,TX
2005,Texas,Southern Low Plains,Runnels,25.7,"Runnels County, Texas",48399,TX
2005,Texas,Southern Low Plains,Taylor,22.1,"Taylor County, Texas",48441,TX
2005,Texas,Edwards Plateau,Tom Green,37.7,"Tom Green County, Texas",48451,TX
2005,Texas,Northern Low Plains,Wichita,34.6,"Wichita County, Texas",48485,TX
2005,Texas,Blacklands,Williamson,30.5,"Williamson County, Texas",48491,TX
2005,Texas,Cross Timbers,Young,25.7,"Young County, Texas",48503,TX
2004,Texas,Cross Timbers,Archer,26.1,"Archer County, Texas",48009,TX
2004,Texas,Northern High Plains,Armstrong,28.3,"Armstrong County, Texas",48011,TX
2004,Texas,Blacklands,Bell,40.9,"Bell County, Texas",48027,TX
2004,Texas,Cross Timbers,Callahan,25.8,"Callahan County, Texas",48059,TX
2004,Texas,Northern High Plains,Carson,27.9,"Carson County, Texas",48065,TX
2004,Texas,Cross Timbers,Clay,27.1,"Clay County, Texas",48077,TX
2004,Texas,Southern Low Plains,Coleman,24.9,"Coleman County, Texas",48083,TX
2004,Texas,Edwards Plateau,Concho,26.0,"Concho County, Texas",48095,TX
2004,Texas,Blacklands,Cooke,44.8,"Cooke County, Texas",48097,TX
2004,Texas,Blacklands,Coryell,39.5,"Coryell County, Texas",48099,TX
2004,Texas,Northern High Plains,Dallam,39.9,"Dallam County, Texas",48111,TX
2004,Texas,Northern High Plains,Deaf Smith,32.0,"Deaf Smith County, Texas",48117,TX
2004,Texas,Blacklands,Denton,29.7,"Denton County, Texas",48121,TX
2004,Texas,Blacklands,Ellis,44.6,"Ellis County, Texas",48139,TX
2004,Texas,Blacklands,Fannin,37.7,"Fannin County, Texas",48147,TX
2004,Texas,Blacklands,Grayson,46.6,"Grayson County, Texas",48181,TX
2004,Texas,Northern Low Plains,Hardeman,23.6,"Hardeman County, Texas",48197,TX
2004,Texas,Blacklands,Hill,45.3,"Hill County, Texas",48217,TX
2004,Texas,Blacklands,Johnson,33.6,"Johnson County, Texas",48251,TX
2004,Texas,Southern Low Plains,Jones,19.9,"Jones County, Texas",48253,TX
2004,Texas,Southern Low Plains,Knox,28.8,"Knox County, Texas",48275,TX
2004,Texas,Edwards Plateau,Mcculloch,35.6,"Mcculloch County, Texas",48307,TX
2004,Texas,Blacklands,Mclennan,46.0,"Mclennan County, Texas",48309,TX
2004,Texas,Northern High Plains,Moore,30.7,"Moore County, Texas",48341,TX
2004,Texas,Blacklands,Navarro,41.1,"Navarro County, Texas",48349,TX
2004,Texas,Northern High Plains,Ochiltree,24.9,"Ochiltree County, Texas",48357,TX
2004,Texas,Northern High Plains,Randall,20.0,"Randall County, Texas",48381,TX
2004,Texas,Southern Low Plains,Runnels,29.4,"Runnels County, Texas",48399,TX
2004,Texas,Southern Low Plains,Taylor,27.7,"Taylor County, Texas",48441,TX
2004,Texas,Edwards Plateau,Tom Green,31.7,"Tom Green County, Texas",48451,TX
2004,Texas,Northern Low Plains,Wichita,32.2,"Wichita County, Texas",48485,TX
2004,Texas,Blacklands,Williamson,30.8,"Williamson County, Texas",48491,TX
2004,Texas,Cross Timbers,Young,27.9,"Young County, Texas",48503,TX
2003,Texas,Cross Timbers,Archer,24.5,"Archer County, Texas",48009,TX
2003,Texas,Northern High Plains,Armstrong,16.8,"Armstrong County, Texas",48011,TX
2003,Texas,Blacklands,Bell,38.3,"Bell County, Texas",48027,TX
2003,Texas,Cross Timbers,Callahan,20.1,"Callahan County, Texas",48059,TX
2003,Texas,Northern High Plains,Carson,26.5,"Carson County, Texas",48065,TX
2003,Texas,Cross Timbers,Clay,27.3,"Clay County, Texas",48077,TX
2003,Texas,Southern Low Plains,Coleman,17.6,"Coleman County, Texas",48083,TX
2003,Texas,Edwards Plateau,Concho,11.8,"Concho County, Texas",48095,TX
2003,Texas,Blacklands,Cooke,40.4,"Cooke County, Texas",48097,TX
2003,Texas,Blacklands,Coryell,34.2,"Coryell County, Texas",48099,TX
2003,Texas,Northern High Plains,Dallam,39.1,"Dallam County, Texas",48111,TX
2003,Texas,Northern High Plains,Deaf Smith,18.8,"Deaf Smith County, Texas",48117,TX
2003,Texas,Blacklands,Denton,29.7,"Denton County, Texas",48121,TX
2003,Texas,Blacklands,Ellis,36.1,"Ellis County, Texas",48139,TX
2003,Texas,Blacklands,Fannin,34.1,"Fannin County, Texas",48147,TX
2003,Texas,Blacklands,Grayson,38.4,"Grayson County, Texas",48181,TX
2003,Texas,Northern Low Plains,Hardeman,25.0,"Hardeman County, Texas",48197,TX
2003,Texas,Blacklands,Hill,43.6,"Hill County, Texas",48217,TX
2003,Texas,Blacklands,Johnson,37.5,"Johnson County, Texas",48251,TX
2003,Texas,Southern Low Plains,Jones,17.7,"Jones County, Texas",48253,TX
2003,Texas,Southern Low Plains,Knox,27.3,"Knox County, Texas",48275,TX
2003,Texas,Edwards Plateau,Mcculloch,16.3,"Mcculloch County, Texas",48307,TX
2003,Texas,Blacklands,Mclennan,38.8,"Mclennan County, Texas",48309,TX
2003,Texas,Northern High Plains,Moore,29.8,"Moore County, Texas",48341,TX
2003,Texas,Blacklands,Navarro,34.0,"Navarro County, Texas",48349,TX
2003,Texas,Northern High Plains,Ochiltree,25.7,"Ochiltree County, Texas",48357,TX
2003,Texas,Northern High Plains,Randall,15.0,"Randall County, Texas",48381,TX
2003,Texas,Southern Low Plains,Runnels,17.5,"Runnels County, Texas",48399,TX
2003,Texas,Southern Low Plains,Taylor,18.5,"Taylor County, Texas",48441,TX
2003,Texas,Edwards Plateau,Tom Green,19.7,"Tom Green County, Texas",48451,TX
2003,Texas,Northern Low Plains,Wichita,26.5,"Wichita County, Texas",48485,TX
2003,Texas,Blacklands,Williamson,31.2,"Williamson County, Texas",48491,TX
2003,Texas,Cross Timbers,Young,20.8,"Young County, Texas",48503,TX
2002,Texas,Cross Timbers,Archer,27.3,"Archer County, Texas",48009,TX
2002,Texas,Northern High Plains,Armstrong,19.2,"Armstrong County, Texas",48011,TX
2002,Texas,Blacklands,Bell,33.4,"Bell County, Texas",48027,TX
2002,Texas,Cross Timbers,Callahan,26.6,"Callahan County, Texas",48059,TX
2002,Texas,Northern High Plains,Carson,15.8,"Carson County, Texas",48065,TX
2002,Texas,Cross Timbers,Clay,29.0,"Clay County, Texas",48077,TX
2002,Texas,Southern Low Plains,Coleman,20.0,"Coleman County, Texas",48083,TX
2002,Texas,Edwards Plateau,Concho,17.5,"Concho County, Texas",48095,TX
2002,Texas,Blacklands,Cooke,45.2,"Cooke County, Texas",48097,TX
2002,Texas,Blacklands,Coryell,35.6,"Coryell County, Texas",48099,TX
2002,Texas,Northern High Plains,Dallam,50.2,"Dallam County, Texas",48111,TX
2002,Texas,Northern High Plains,Deaf Smith,27.3,"Deaf Smith County, Texas",48117,TX
2002,Texas,Blacklands,Denton,31.3,"Denton County, Texas",48121,TX
2002,Texas,Blacklands,Ellis,34.6,"Ellis County, Texas",48139,TX
2002,Texas,Blacklands,Fannin,42.6,"Fannin County, Texas",48147,TX
2002,Texas,Blacklands,Grayson,44.4,"Grayson County, Texas",48181,TX
2002,Texas,Northern Low Plains,Hardeman,24.5,"Hardeman County, Texas",48197,TX
2002,Texas,Blacklands,Hill,46.0,"Hill County, Texas",48217,TX
2002,Texas,Blacklands,Johnson,49.3,"Johnson County, Texas",48251,TX
2002,Texas,Southern Low Plains,Jones,18.3,"Jones County, Texas",48253,TX
2002,Texas,Southern Low Plains,Knox,22.6,"Knox County, Texas",48275,TX
2002,Texas,Edwards Plateau,Mcculloch,26.7,"Mcculloch County, Texas",48307,TX
2002,Texas,Blacklands,Mclennan,39.8,"Mclennan County, Texas",48309,TX
2002,Texas,Northern High Plains,Moore,47.4,"Moore County, Texas",48341,TX
2002,Texas,Blacklands,Navarro,42.4,"Navarro County, Texas",48349,TX
2002,Texas,Northern High Plains,Ochiltree,17.2,"Ochiltree County, Texas",48357,TX
2002,Texas,Northern High Plains,Randall,22.2,"Randall County, Texas",48381,TX
2002,Texas,Southern Low Plains,Runnels,19.3,"Runnels County, Texas",48399,TX
2002,Texas,Southern Low Plains,Taylor,26.2,"Taylor County, Texas",48441,TX
2002,Texas,Edwards Plateau,Tom Green,21.6,"Tom Green County, Texas",48451,TX
2002,Texas,Northern Low Plains,Wichita,29.8,"Wichita County, Texas",48485,TX
2002,Texas,Blacklands,Williamson,28.3,"Williamson County, Texas",48491,TX
2002,Texas,Cross Timbers,Young,29.0,"Young County, Texas",48503,TX
2001,Texas,Cross Timbers,Archer,26.5,"Archer County, Texas",48009,TX
2001,Texas,Northern High Plains,Armstrong,35.6,"Armstrong County, Texas",48011,TX
2001,Texas,Blacklands,Bell,37.7,"Bell County, Texas",48027,TX
2001,Texas,Cross Timbers,Callahan,35.6,"Callahan County, Texas",48059,TX
2001,Texas,Northern High Plains,Carson,39.7,"Carson County, Texas",48065,TX
2001,Texas,Cross Timbers,Clay,30.3,"Clay County, Texas",48077,TX
2001,Texas,Southern Low Plains,Coleman,26.9,"Coleman County, Texas",48083,TX
2001,Texas,Edwards Plateau,Concho,25.5,"Concho County, Texas",48095,TX
2001,Texas,Blacklands,Cooke,33.8,"Cooke County, Texas",48097,TX
2001,Texas,Blacklands,Coryell,40.0,"Coryell County, Texas",48099,TX
2001,Texas,Northern High Plains,Dallam,50.7,"Dallam County, Texas",48111,TX
2001,Texas,Northern High Plains,Deaf Smith,40.6,"Deaf Smith County, Texas",48117,TX
2001,Texas,Blacklands,Denton,29.5,"Denton County, Texas",48121,TX
2001,Texas,Blacklands,Ellis,36.1,"Ellis County, Texas",48139,TX
2001,Texas,Blacklands,Fannin,31.3,"Fannin County, Texas",48147,TX
2001,Texas,Blacklands,Grayson,37.1,"Grayson County, Texas",48181,TX
2001,Texas,Northern Low Plains,Hardeman,21.4,"Hardeman County, Texas",48197,TX
2001,Texas,Blacklands,Hill,41.5,"Hill County, Texas",48217,TX
2001,Texas,Blacklands,Johnson,31.9,"Johnson County, Texas",48251,TX
2001,Texas,Southern Low Plains,Jones,27.1,"Jones County, Texas",48253,TX
2001,Texas,Southern Low Plains,Knox,24.3,"Knox County, Texas",48275,TX
2001,Texas,Edwards Plateau,Mcculloch,30.6,"Mcculloch County, Texas",48307,TX
2001,Texas,Blacklands,Mclennan,44.3,"Mclennan County, Texas",48309,TX
2001,Texas,Northern High Plains,Moore,44.7,"Moore County, Texas",48341,TX
2001,Texas,Blacklands,Navarro,36.7,"Navarro County, Texas",48349,TX
2001,Texas,Northern High Plains,Ochiltree,34.6,"Ochiltree County, Texas",48357,TX
2001,Texas,Northern High Plains,Randall,33.9,"Randall County, Texas",48381,TX
2001,Texas,Southern Low Plains,Runnels,27.9,"Runnels County, Texas",48399,TX
2001,Texas,Southern Low Plains,Taylor,32.2,"Taylor County, Texas",48441,TX
2001,Texas,Edwards Plateau,Tom Green,25.7,"Tom Green County, Texas",48451,TX
2001,Texas,Northern Low Plains,Wichita,29.1,"Wichita County, Texas",48485,TX
2001,Texas,Blacklands,Williamson,41.0,"Williamson County, Texas",48491,TX
2001,Texas,Cross Timbers,Young,25.0,"Young County, Texas",48503,TX
2000,Texas,Cross Timbers,Archer,20.7,"Archer County, Texas",48009,TX
2000,Texas,Northern High Plains,Armstrong,20.6,"Armstrong County, Texas",48011,TX
2000,Texas,Blacklands,Bell,36.8,"Bell County, Texas",48027,TX
2000,Texas,Cross Timbers,Callahan,14.9,"Callahan County, Texas",48059,TX
2000,Texas,Northern High Plains,Carson,17.5,"Carson County, Texas",48065,TX
2000,Texas,Cross Timbers,Clay,30.2,"Clay County, Texas",48077,TX
2000,Texas,Southern Low Plains,Coleman,21.0,"Coleman County, Texas",48083,TX
2000,Texas,Edwards Plateau,Concho,23.3,"Concho County, Texas",48095,TX
2000,Texas,Blacklands,Cooke,44.4,"Cooke County, Texas",48097,TX
2000,Texas,Blacklands,Coryell,24.1,"Coryell County, Texas",48099,TX
2000,Texas,Northern High Plains,Dallam,41.1,"Dallam County, Texas",48111,TX
2000,Texas,Northern High Plains,Deaf Smith,22.6,"Deaf Smith County, Texas",48117,TX
2000,Texas,Blacklands,Denton,33.5,"Denton County, Texas",48121,TX
2000,Texas,Blacklands,Ellis,40.2,"Ellis County, Texas",48139,TX
2000,Texas,Blacklands,Fannin,43.0,"Fannin County, Texas",48147,TX
2000,Texas,Blacklands,Grayson,44.9,"Grayson County, Texas",48181,TX
2000,Texas,Northern Low Plains,Hardeman,21.6,"Hardeman County, Texas",48197,TX
2000,Texas,Blacklands,Hill,39.4,"Hill County, Texas",48217,TX
2000,Texas,Blacklands,Johnson,38.6,"Johnson County, Texas",48251,TX
2000,Texas,Southern Low Plains,Jones,15.9,"Jones County, Texas",48253,TX
2000,Texas,Southern Low Plains,Knox,30.4,"Knox County, Texas",48275,TX
2000,Texas,Edwards Plateau,Mcculloch,22.9,"Mcculloch County, Texas",48307,TX
2000,Texas,Blacklands,Mclennan,41.0,"Mclennan County, Texas",48309,TX
2000,Texas,Northern High Plains,Moore,41.4,"Moore County, Texas",48341,TX
2000,Texas,Blacklands,Navarro,27.6,"Navarro County, Texas",48349,TX
2000,Texas,Northern High Plains,Ochiltree,25.1,"Ochiltree County, Texas",48357,TX
2000,Texas,Northern High Plains,Randall,19.1,"Randall County, Texas",48381,TX
2000,Texas,Southern Low Plains,Runnels,24.4,"Runnels County, Texas",48399,TX
2000,Texas,Southern Low Plains,Taylor,19.3,"Taylor County, Texas",48441,TX
2000,Texas,Edwards Plateau,Tom Green,28.3,"Tom Green County, Texas",48451,TX
2000,Texas,Northern Low Plains,Wichita,23.6,"Wichita County, Texas",48485,TX
2000,Texas,Blacklands,Williamson,30.0,"Williamson County, Texas",48491,TX
2000,Texas,Cross Timbers,Young,18.6,"Young County, Texas",48503,TX
1999,Texas,Cross Timbers,Archer,33.2,"Archer County, Texas",48009,TX
1999,Texas,Northern High Plains,Armstrong,46.0,"Armstrong County, Texas",48011,TX
1999,Texas,Blacklands,Bell,31.5,"Bell County, Texas",48027,TX
1999,Texas,Cross Timbers,Callahan,31.1,"Callahan County, Texas",48059,TX
1999,Texas,Northern High Plains,Carson,48.1,"Carson County, Texas",48065,TX
1999,Texas,Cross Timbers,Clay,28.6,"Clay County, Texas",48077,TX
1999,Texas,Southern Low Plains,Coleman,24.5,"Coleman County, Texas",48083,TX
1999,Texas,Edwards Plateau,Concho,18.0,"Concho County, Texas",48095,TX
1999,Texas,Blacklands,Cooke,47.0,"Cooke County, Texas",48097,TX
1999,Texas,Blacklands,Coryell,24.8,"Coryell County, Texas",48099,TX
1999,Texas,Northern High Plains,Dallam,37.7,"Dallam County, Texas",48111,TX
1999,Texas,Northern High Plains,Deaf Smith,47.6,"Deaf Smith County, Texas",48117,TX
1999,Texas,Blacklands,Denton,42.7,"Denton County, Texas",48121,TX
1999,Texas,Blacklands,Ellis,42.0,"Ellis County, Texas",48139,TX
1999,Texas,Blacklands,Fannin,53.9,"Fannin County, Texas",48147,TX
1999,Texas,Blacklands,Grayson,50.0,"Grayson County, Texas",48181,TX
1999,Texas,Northern Low Plains,Hardeman,18.8,"Hardeman County, Texas",48197,TX
1999,Texas,Blacklands,Hill,42.7,"Hill County, Texas",48217,TX
1999,Texas,Blacklands,Johnson,43.7,"Johnson County, Texas",48251,TX
1999,Texas,Southern Low Plains,Jones,26.7,"Jones County, Texas",48253,TX
1999,Texas,Southern Low Plains,Knox,25.5,"Knox County, Texas",48275,TX
1999,Texas,Edwards Plateau,Mcculloch,19.2,"Mcculloch County, Texas",48307,TX
1999,Texas,Blacklands,Mclennan,29.0,"Mclennan County, Texas",48309,TX
1999,Texas,Northern High Plains,Moore,58.2,"Moore County, Texas",48341,TX
1999,Texas,Blacklands,Navarro,29.2,"Navarro County, Texas",48349,TX
1999,Texas,Northern High Plains,Ochiltree,41.4,"Ochiltree County, Texas",48357,TX
1999,Texas,Northern High Plains,Randall,37.6,"Randall County, Texas",48381,TX
1999,Texas,Southern Low Plains,Runnels,24.7,"Runnels County, Texas",48399,TX
1999,Texas,Southern Low Plains,Taylor,23.7,"Taylor County, Texas",48441,TX
1999,Texas,Edwards Plateau,Tom Green,29.4,"Tom Green County, Texas",48451,TX
1999,Texas,Northern Low Plains,Wichita,40.6,"Wichita County, Texas",48485,TX
1999,Texas,Blacklands,Williamson,38.8,"Williamson County, Texas",48491,TX
1999,Texas,Cross Timbers,Young,30.6,"Young County, Texas",48503,TX
1998,Texas,Cross Timbers,Archer,44.6,"Archer County, Texas",48009,TX
1998,Texas,Northern High Plains,Armstrong,37.0,"Armstrong County, Texas",48011,TX
1998,Texas,Blacklands,Bell,43.3,"Bell County, Texas",48027,TX
1998,Texas,Cross Timbers,Callahan,32.4,"Callahan County, Texas",48059,TX
1998,Texas,Northern High Plains,Carson,37.0,"Carson County, Texas",48065,TX
