Year,State,Ag District,County,Value,Location,ANSI Code,State Initial
1998,Ohio,North Central,Sandusky,46.2,"Sandusky County, Ohio",39143,OH
1998,Ohio,North Central,Seneca,45.9,"Seneca County, Ohio",39147,OH
1998,Ohio,West Central,Shelby,46.9,"Shelby County, Ohio",39149,OH
1998,Ohio,Northeast,Stark,45.3,"Stark County, Ohio",39151,OH
1998,Ohio,Northeast,Trumbull,43.6,"Trumbull County, Ohio",39155,OH
1998,Ohio,Central,Union,42.0,"Union County, Ohio",39159,OH
1998,Ohio,Northwest,Van Wert,44.8,"Van Wert County, Ohio",39161,OH
1998,Ohio,Southwest,Warren,33.4,"Warren County, Ohio",39165,OH
1998,Ohio,Northwest,Williams,43.8,"Williams County, Ohio",39171,OH
1998,Ohio,North Central,Wyandot,46.8,"Wyandot County, Ohio",39175,OH
1997,Ohio,Northwest,Allen,44.8,"Allen County, Ohio",39003,OH
1997,Ohio,Northeast,Ashtabula,31.4,"Ashtabula County, Ohio",39007,OH
1997,Ohio,West Central,Auglaize,46.1,"Auglaize County, Ohio",39011,OH
1997,Ohio,South Central,Brown,34.1,"Brown County, Ohio",39015,OH
1997,Ohio,West Central,Champaign,49.8,"Champaign County, Ohio",39021,OH
1997,Ohio,West Central,Clark,49.9,"Clark County, Ohio",39023,OH
1997,Ohio,Southwest,Clermont,34.6,"Clermont County, Ohio",39025,OH
1997,Ohio,Southwest,Clinton,46.8,"Clinton County, Ohio",39027,OH
1997,Ohio,Northeast,Columbiana,42.0,"Columbiana County, Ohio",39029,OH
1997,Ohio,East Central,Coshocton,45.6,"Coshocton County, Ohio",39031,OH
1997,Ohio,North Central,Crawford,45.3,"Crawford County, Ohio",39033,OH
1997,Ohio,West Central,Darke,45.3,"Darke County, Ohio",39037,OH
1997,Ohio,Central,Delaware,43.2,"Delaware County, Ohio",39041,OH
1997,Ohio,Central,Fairfield,48.5,"Fairfield County, Ohio",39045,OH
1997,Ohio,Southwest,Greene,47.5,"Greene County, Ohio",39057,OH
1997,Ohio,Northwest,Hancock,45.6,"Hancock County, Ohio",39063,OH
1997,Ohio,West Central,Hardin,44.4,"Hardin County, Ohio",39065,OH
1997,Ohio,Northwest,Henry,46.0,"Henry County, Ohio",39069,OH
1997,Ohio,South Central,Highland,42.5,"Highland County, Ohio",39071,OH
1997,Ohio,East Central,Holmes,44.8,"Holmes County, Ohio",39075,OH
1997,Ohio,Central,Licking,43.0,"Licking County, Ohio",39089,OH
1997,Ohio,West Central,Logan,44.0,"Logan County, Ohio",39091,OH
1997,Ohio,North Central,Lorain,33.0,"Lorain County, Ohio",39093,OH
1997,Ohio,Central,Madison,48.4,"Madison County, Ohio",39097,OH
1997,Ohio,Northeast,Medina,34.7,"Medina County, Ohio",39103,OH
1997,Ohio,West Central,Mercer,47.9,"Mercer County, Ohio",39107,OH
1997,Ohio,West Central,Miami,48.9,"Miami County, Ohio",39109,OH
1997,Ohio,Southwest,Montgomery,45.4,"Montgomery County, Ohio",39113,OH
1997,Ohio,Southeast,Muskingum,46.8,"Muskingum County, Ohio",39119,OH
1997,Ohio,North Central,Ottawa,39.3,"Ottawa County, Ohio",39123,OH
1997,Ohio,Northwest,Paulding,41.5,"Paulding County, Ohio",39125,OH
1997,Ohio,Central,Pickaway,48.6,"Pickaway County, Ohio",39129,OH
1997,Ohio,Southwest,Preble,48.0,"Preble County, Ohio",39135,OH
1997,Ohio,Northwest,Putnam,42.8,"Putnam County, Ohio",39137,OH
1997,Ohio,Central,Ross,49.5,"Ross County, Ohio",39141,OH
1997,Ohio,North Central,Sandusky,42.9,"Sandusky County, Ohio",39143,OH
1997,Ohio,North Central,Seneca,40.8,"Seneca County, Ohio",39147,OH
1997,Ohio,West Central,Shelby,46.3,"Shelby County, Ohio",39149,OH
1997,Ohio,Northeast,Stark,40.5,"Stark County, Ohio",39151,OH
1997,Ohio,Northeast,Trumbull,32.1,"Trumbull County, Ohio",39155,OH
1997,Ohio,Central,Union,41.9,"Union County, Ohio",39159,OH
1997,Ohio,Northwest,Van Wert,45.6,"Van Wert County, Ohio",39161,OH
1997,Ohio,Southwest,Warren,41.3,"Warren County, Ohio",39165,OH
1997,Ohio,Northwest,Williams,41.1,"Williams County, Ohio",39171,OH
1997,Ohio,North Central,Wyandot,42.8,"Wyandot County, Ohio",39175,OH
1996,Ohio,Northwest,Allen,35.7,"Allen County, Ohio",39003,OH
1996,Ohio,Northeast,Ashtabula,36.5,"Ashtabula County, Ohio",39007,OH
1996,Ohio,West Central,Auglaize,35.1,"Auglaize County, Ohio",39011,OH
1996,Ohio,South Central,Brown,30.3,"Brown County, Ohio",39015,OH
1996,Ohio,West Central,Champaign,32.0,"Champaign County, Ohio",39021,OH
1996,Ohio,West Central,Clark,39.2,"Clark County, Ohio",39023,OH
1996,Ohio,Southwest,Clermont,30.7,"Clermont County, Ohio",39025,OH
1996,Ohio,Southwest,Clinton,40.1,"Clinton County, Ohio",39027,OH
1996,Ohio,Northeast,Columbiana,30.6,"Columbiana County, Ohio",39029,OH
1996,Ohio,East Central,Coshocton,36.2,"Coshocton County, Ohio",39031,OH
1996,Ohio,North Central,Crawford,41.0,"Crawford County, Ohio",39033,OH
1996,Ohio,West Central,Darke,36.8,"Darke County, Ohio",39037,OH
1996,Ohio,Central,Delaware,34.4,"Delaware County, Ohio",39041,OH
1996,Ohio,Central,Fairfield,34.1,"Fairfield County, Ohio",39045,OH
1996,Ohio,Southwest,Greene,37.7,"Greene County, Ohio",39057,OH
1996,Ohio,Northwest,Hancock,34.1,"Hancock County, Ohio",39063,OH
1996,Ohio,West Central,Hardin,35.3,"Hardin County, Ohio",39065,OH
1996,Ohio,Northwest,Henry,41.1,"Henry County, Ohio",39069,OH
1996,Ohio,South Central,Highland,33.1,"Highland County, Ohio",39071,OH
1996,Ohio,East Central,Holmes,30.7,"Holmes County, Ohio",39075,OH
1996,Ohio,Central,Licking,31.5,"Licking County, Ohio",39089,OH
1996,Ohio,West Central,Logan,31.7,"Logan County, Ohio",39091,OH
1996,Ohio,North Central,Lorain,30.0,"Lorain County, Ohio",39093,OH
1996,Ohio,Central,Madison,36.8,"Madison County, Ohio",39097,OH
1996,Ohio,Northeast,Medina,30.2,"Medina County, Ohio",39103,OH
1996,Ohio,West Central,Mercer,35.1,"Mercer County, Ohio",39107,OH
1996,Ohio,West Central,Miami,36.7,"Miami County, Ohio",39109,OH
1996,Ohio,Southwest,Montgomery,32.8,"Montgomery County, Ohio",39113,OH
1996,Ohio,Southeast,Muskingum,36.2,"Muskingum County, Ohio",39119,OH
1996,Ohio,North Central,Ottawa,36.1,"Ottawa County, Ohio",39123,OH
1996,Ohio,Northwest,Paulding,32.3,"Paulding County, Ohio",39125,OH
1996,Ohio,Central,Pickaway,34.5,"Pickaway County, Ohio",39129,OH
1996,Ohio,Southwest,Preble,38.8,"Preble County, Ohio",39135,OH
1996,Ohio,Northwest,Putnam,35.9,"Putnam County, Ohio",39137,OH
1996,Ohio,Central,Ross,32.2,"Ross County, Ohio",39141,OH
1996,Ohio,North Central,Sandusky,35.7,"Sandusky County, Ohio",39143,OH
1996,Ohio,North Central,Seneca,34.2,"Seneca County, Ohio",39147,OH
1996,Ohio,West Central,Shelby,32.2,"Shelby County, Ohio",39149,OH
1996,Ohio,Northeast,Stark,33.1,"Stark County, Ohio",39151,OH
1996,Ohio,Northeast,Trumbull,39.2,"Trumbull County, Ohio",39155,OH
1996,Ohio,Central,Union,29.6,"Union County, Ohio",39159,OH
1996,Ohio,Northwest,Van Wert,38.6,"Van Wert County, Ohio",39161,OH
1996,Ohio,Southwest,Warren,36.8,"Warren County, Ohio",39165,OH
1996,Ohio,Northwest,Williams,30.6,"Williams County, Ohio",39171,OH
1996,Ohio,North Central,Wyandot,34.5,"Wyandot County, Ohio",39175,OH
1995,Ohio,Northwest,Allen,39.3,"Allen County, Ohio",39003,OH
1995,Ohio,Northeast,Ashtabula,34.5,"Ashtabula County, Ohio",39007,OH
1995,Ohio,West Central,Auglaize,38.1,"Auglaize County, Ohio",39011,OH
1995,Ohio,South Central,Brown,33.4,"Brown County, Ohio",39015,OH
1995,Ohio,West Central,Champaign,39.2,"Champaign County, Ohio",39021,OH
1995,Ohio,West Central,Clark,41.1,"Clark County, Ohio",39023,OH
1995,Ohio,Southwest,Clermont,36.7,"Clermont County, Ohio",39025,OH
1995,Ohio,Southwest,Clinton,39.2,"Clinton County, Ohio",39027,OH
1995,Ohio,Northeast,Columbiana,42.3,"Columbiana County, Ohio",39029,OH
1995,Ohio,East Central,Coshocton,39.3,"Coshocton County, Ohio",39031,OH
1995,Ohio,North Central,Crawford,42.8,"Crawford County, Ohio",39033,OH
1995,Ohio,West Central,Darke,39.7,"Darke County, Ohio",39037,OH
1995,Ohio,Central,Delaware,31.2,"Delaware County, Ohio",39041,OH
1995,Ohio,Central,Fairfield,39.4,"Fairfield County, Ohio",39045,OH
1995,Ohio,Southwest,Greene,39.4,"Greene County, Ohio",39057,OH
1995,Ohio,Northwest,Hancock,35.3,"Hancock County, Ohio",39063,OH
1995,Ohio,West Central,Hardin,33.5,"Hardin County, Ohio",39065,OH
1995,Ohio,Northwest,Henry,44.3,"Henry County, Ohio",39069,OH
1995,Ohio,South Central,Highland,35.6,"Highland County, Ohio",39071,OH
1995,Ohio,East Central,Holmes,38.4,"Holmes County, Ohio",39075,OH
1995,Ohio,Central,Licking,34.9,"Licking County, Ohio",39089,OH
1995,Ohio,West Central,Logan,33.1,"Logan County, Ohio",39091,OH
1995,Ohio,North Central,Lorain,36.7,"Lorain County, Ohio",39093,OH
1995,Ohio,Central,Madison,35.6,"Madison County, Ohio",39097,OH
1995,Ohio,Northeast,Medina,38.1,"Medina County, Ohio",39103,OH
1995,Ohio,West Central,Mercer,40.9,"Mercer County, Ohio",39107,OH
1995,Ohio,West Central,Miami,39.4,"Miami County, Ohio",39109,OH
1995,Ohio,Southwest,Montgomery,40.4,"Montgomery County, Ohio",39113,OH
1995,Ohio,Southeast,Muskingum,34.8,"Muskingum County, Ohio",39119,OH
1995,Ohio,North Central,Ottawa,38.6,"Ottawa County, Ohio",39123,OH
1995,Ohio,Northwest,Paulding,38.7,"Paulding County, Ohio",39125,OH
1995,Ohio,Central,Pickaway,36.7,"Pickaway County, Ohio",39129,OH
1995,Ohio,Southwest,Preble,41.6,"Preble County, Ohio",39135,OH
1995,Ohio,Northwest,Putnam,36.7,"Putnam County, Ohio",39137,OH
1995,Ohio,Central,Ross,36.8,"Ross County, Ohio",39141,OH
1995,Ohio,North Central,Sandusky,39.9,"Sandusky County, Ohio",39143,OH
1995,Ohio,North Central,Seneca,38.7,"Seneca County, Ohio",39147,OH
1995,Ohio,West Central,Shelby,34.6,"Shelby County, Ohio",39149,OH
1995,Ohio,Northeast,Stark,41.8,"Stark County, Ohio",39151,OH
1995,Ohio,Northeast,Trumbull,39.0,"Trumbull County, Ohio",39155,OH
1995,Ohio,Central,Union,31.2,"Union County, Ohio",39159,OH
1995,Ohio,Northwest,Van Wert,39.3,"Van Wert County, Ohio",39161,OH
1995,Ohio,Southwest,Warren,38.6,"Warren County, Ohio",39165,OH
1995,Ohio,Northwest,Williams,39.1,"Williams County, Ohio",39171,OH
1995,Ohio,North Central,Wyandot,36.2,"Wyandot County, Ohio",39175,OH
1994,Ohio,Northwest,Allen,45.5,"Allen County, Ohio",39003,OH
1994,Ohio,Northeast,Ashtabula,41.6,"Ashtabula County, Ohio",39007,OH
1994,Ohio,West Central,Auglaize,46.2,"Auglaize County, Ohio",39011,OH
1994,Ohio,South Central,Brown,39.6,"Brown County, Ohio",39015,OH
1994,Ohio,West Central,Champaign,43.3,"Champaign County, Ohio",39021,OH
1994,Ohio,West Central,Clark,44.8,"Clark County, Ohio",39023,OH
1994,Ohio,Southwest,Clermont,39.5,"Clermont County, Ohio",39025,OH
1994,Ohio,Southwest,Clinton,47.4,"Clinton County, Ohio",39027,OH
1994,Ohio,Northeast,Columbiana,46.1,"Columbiana County, Ohio",39029,OH
1994,Ohio,East Central,Coshocton,43.6,"Coshocton County, Ohio",39031,OH
1994,Ohio,North Central,Crawford,45.3,"Crawford County, Ohio",39033,OH
1994,Ohio,West Central,Darke,48.1,"Darke County, Ohio",39037,OH
1994,Ohio,Central,Delaware,43.5,"Delaware County, Ohio",39041,OH
1994,Ohio,Central,Fairfield,42.8,"Fairfield County, Ohio",39045,OH
1994,Ohio,Southwest,Greene,44.4,"Greene County, Ohio",39057,OH
1994,Ohio,Northwest,Hancock,45.1,"Hancock County, Ohio",39063,OH
1994,Ohio,West Central,Hardin,46.3,"Hardin County, Ohio",39065,OH
1994,Ohio,Northwest,Henry,41.5,"Henry County, Ohio",39069,OH
1994,Ohio,South Central,Highland,42.6,"Highland County, Ohio",39071,OH
1994,Ohio,East Central,Holmes,41.7,"Holmes County, Ohio",39075,OH
1994,Ohio,Central,Licking,43.7,"Licking County, Ohio",39089,OH
1994,Ohio,West Central,Logan,43.5,"Logan County, Ohio",39091,OH
1994,Ohio,North Central,Lorain,40.6,"Lorain County, Ohio",39093,OH
1994,Ohio,Central,Madison,45.7,"Madison County, Ohio",39097,OH
1994,Ohio,Northeast,Medina,42.7,"Medina County, Ohio",39103,OH
1994,Ohio,West Central,Mercer,46.3,"Mercer County, Ohio",39107,OH
1994,Ohio,West Central,Miami,44.1,"Miami County, Ohio",39109,OH
1994,Ohio,Southwest,Montgomery,41.7,"Montgomery County, Ohio",39113,OH
1994,Ohio,Southeast,Muskingum,42.8,"Muskingum County, Ohio",39119,OH
1994,Ohio,North Central,Ottawa,41.4,"Ottawa County, Ohio",39123,OH
1994,Ohio,Northwest,Paulding,39.1,"Paulding County, Ohio",39125,OH
1994,Ohio,Central,Pickaway,46.2,"Pickaway County, Ohio",39129,OH
1994,Ohio,Southwest,Preble,46.0,"Preble County, Ohio",39135,OH
1994,Ohio,Northwest,Putnam,41.5,"Putnam County, Ohio",39137,OH
1994,Ohio,Central,Ross,43.3,"Ross County, Ohio",39141,OH
1994,Ohio,North Central,Sandusky,41.5,"Sandusky County, Ohio",39143,OH
1994,Ohio,North Central,Seneca,42.0,"Seneca County, Ohio",39147,OH
1994,Ohio,West Central,Shelby,45.3,"Shelby County, Ohio",39149,OH
1994,Ohio,Northeast,Stark,47.1,"Stark County, Ohio",39151,OH
1994,Ohio,Northeast,Trumbull,40.7,"Trumbull County, Ohio",39155,OH
1994,Ohio,Central,Union,42.3,"Union County, Ohio",39159,OH
1994,Ohio,Northwest,Van Wert,43.5,"Van Wert County, Ohio",39161,OH
1994,Ohio,Southwest,Warren,44.9,"Warren County, Ohio",39165,OH
1994,Ohio,Northwest,Williams,36.6,"Williams County, Ohio",39171,OH
1994,Ohio,North Central,Wyandot,45.2,"Wyandot County, Ohio",39175,OH
1993,Ohio,Northwest,Allen,37.9,"Allen County, Ohio",39003,OH
1993,Ohio,Northeast,Ashtabula,34.9,"Ashtabula County, Ohio",39007,OH
1993,Ohio,West Central,Auglaize,42.3,"Auglaize County, Ohio",39011,OH
1993,Ohio,South Central,Brown,37.0,"Brown County, Ohio",39015,OH
1993,Ohio,West Central,Champaign,41.2,"Champaign County, Ohio",39021,OH
1993,Ohio,West Central,Clark,43.2,"Clark County, Ohio",39023,OH
1993,Ohio,Southwest,Clermont,33.6,"Clermont County, Ohio",39025,OH
1993,Ohio,Southwest,Clinton,42.2,"Clinton County, Ohio",39027,OH
1993,Ohio,Northeast,Columbiana,28.0,"Columbiana County, Ohio",39029,OH
1993,Ohio,East Central,Coshocton,33.9,"Coshocton County, Ohio",39031,OH
1993,Ohio,North Central,Crawford,35.8,"Crawford County, Ohio",39033,OH
1993,Ohio,West Central,Darke,44.3,"Darke County, Ohio",39037,OH
1993,Ohio,Central,Delaware,42.6,"Delaware County, Ohio",39041,OH
1993,Ohio,Central,Fairfield,39.6,"Fairfield County, Ohio",39045,OH
1993,Ohio,Southwest,Greene,42.6,"Greene County, Ohio",39057,OH
1993,Ohio,Northwest,Hancock,36.5,"Hancock County, Ohio",39063,OH
1993,Ohio,West Central,Hardin,41.1,"Hardin County, Ohio",39065,OH
1993,Ohio,Northwest,Henry,38.6,"Henry County, Ohio",39069,OH
1993,Ohio,South Central,Highland,37.4,"Highland County, Ohio",39071,OH
1993,Ohio,East Central,Holmes,34.1,"Holmes County, Ohio",39075,OH
1993,Ohio,Central,Licking,39.8,"Licking County, Ohio",39089,OH
1993,Ohio,West Central,Logan,41.6,"Logan County, Ohio",39091,OH
1993,Ohio,North Central,Lorain,28.5,"Lorain County, Ohio",39093,OH
1993,Ohio,Central,Madison,39.8,"Madison County, Ohio",39097,OH
1993,Ohio,Northeast,Medina,24.8,"Medina County, Ohio",39103,OH
1993,Ohio,West Central,Mercer,42.5,"Mercer County, Ohio",39107,OH
1993,Ohio,West Central,Miami,44.3,"Miami County, Ohio",39109,OH
1993,Ohio,Southwest,Montgomery,40.3,"Montgomery County, Ohio",39113,OH
1993,Ohio,Southeast,Muskingum,35.5,"Muskingum County, Ohio",39119,OH
1993,Ohio,North Central,Ottawa,38.5,"Ottawa County, Ohio",39123,OH
1993,Ohio,Northwest,Paulding,32.2,"Paulding County, Ohio",39125,OH
1993,Ohio,Central,Pickaway,35.1,"Pickaway County, Ohio",39129,OH
1993,Ohio,Southwest,Preble,43.8,"Preble County, Ohio",39135,OH
1993,Ohio,Northwest,Putnam,33.9,"Putnam County, Ohio",39137,OH
1993,Ohio,Central,Ross,32.5,"Ross County, Ohio",39141,OH
1993,Ohio,North Central,Sandusky,31.7,"Sandusky County, Ohio",39143,OH
1993,Ohio,North Central,Seneca,31.1,"Seneca County, Ohio",39147,OH
1993,Ohio,West Central,Shelby,42.4,"Shelby County, Ohio",39149,OH
1993,Ohio,Northeast,Stark,30.5,"Stark County, Ohio",39151,OH
1993,Ohio,Northeast,Trumbull,33.8,"Trumbull County, Ohio",39155,OH
1993,Ohio,Central,Union,40.0,"Union County, Ohio",39159,OH
1993,Ohio,Northwest,Van Wert,39.4,"Van Wert County, Ohio",39161,OH
1993,Ohio,Southwest,Warren,40.3,"Warren County, Ohio",39165,OH
1993,Ohio,Northwest,Williams,40.6,"Williams County, Ohio",39171,OH
1993,Ohio,North Central,Wyandot,39.7,"Wyandot County, Ohio",39175,OH
1992,Ohio,Northwest,Allen,38.5,"Allen County, Ohio",39003,OH
1992,Ohio,Northeast,Ashtabula,35.4,"Ashtabula County, Ohio",39007,OH
1992,Ohio,West Central,Auglaize,38.8,"Auglaize County, Ohio",39011,OH
1992,Ohio,South Central,Brown,35.7,"Brown County, Ohio",39015,OH
1992,Ohio,West Central,Champaign,41.8,"Champaign County, Ohio",39021,OH
1992,Ohio,West Central,Clark,45.0,"Clark County, Ohio",39023,OH
1992,Ohio,Southwest,Clermont,36.6,"Clermont County, Ohio",39025,OH
1992,Ohio,Southwest,Clinton,43.2,"Clinton County, Ohio",39027,OH
1992,Ohio,Northeast,Columbiana,39.0,"Columbiana County, Ohio",39029,OH
1992,Ohio,East Central,Coshocton,40.6,"Coshocton County, Ohio",39031,OH
1992,Ohio,North Central,Crawford,40.2,"Crawford County, Ohio",39033,OH
1992,Ohio,West Central,Darke,45.2,"Darke County, Ohio",39037,OH
1992,Ohio,Central,Delaware,38.9,"Delaware County, Ohio",39041,OH
1992,Ohio,Central,Fairfield,42.5,"Fairfield County, Ohio",39045,OH
1992,Ohio,Southwest,Greene,42.5,"Greene County, Ohio",39057,OH
1992,Ohio,Northwest,Hancock,37.0,"Hancock County, Ohio",39063,OH
1992,Ohio,West Central,Hardin,41.5,"Hardin County, Ohio",39065,OH
1992,Ohio,Northwest,Henry,41.0,"Henry County, Ohio",39069,OH
1992,Ohio,South Central,Highland,41.2,"Highland County, Ohio",39071,OH
1992,Ohio,East Central,Holmes,37.8,"Holmes County, Ohio",39075,OH
1992,Ohio,Central,Licking,39.8,"Licking County, Ohio",39089,OH
1992,Ohio,West Central,Logan,44.5,"Logan County, Ohio",39091,OH
1992,Ohio,North Central,Lorain,33.0,"Lorain County, Ohio",39093,OH
1992,Ohio,Central,Madison,43.8,"Madison County, Ohio",39097,OH
1992,Ohio,Northeast,Medina,34.7,"Medina County, Ohio",39103,OH
1992,Ohio,West Central,Mercer,41.8,"Mercer County, Ohio",39107,OH
1992,Ohio,West Central,Miami,46.9,"Miami County, Ohio",39109,OH
1992,Ohio,Southwest,Montgomery,45.1,"Montgomery County, Ohio",39113,OH
1992,Ohio,Southeast,Muskingum,34.3,"Muskingum County, Ohio",39119,OH
1992,Ohio,North Central,Ottawa,35.3,"Ottawa County, Ohio",39123,OH
1992,Ohio,Northwest,Paulding,39.9,"Paulding County, Ohio",39125,OH
1992,Ohio,Central,Pickaway,47.2,"Pickaway County, Ohio",39129,OH
1992,Ohio,Southwest,Preble,43.5,"Preble County, Ohio",39135,OH
1992,Ohio,Northwest,Putnam,36.3,"Putnam County, Ohio",39137,OH
1992,Ohio,Central,Ross,45.7,"Ross County, Ohio",39141,OH
1992,Ohio,North Central,Sandusky,36.2,"Sandusky County, Ohio",39143,OH
1992,Ohio,North Central,Seneca,35.3,"Seneca County, Ohio",39147,OH
1992,Ohio,West Central,Shelby,42.9,"Shelby County, Ohio",39149,OH
1992,Ohio,Northeast,Stark,36.9,"Stark County, Ohio",39151,OH
1992,Ohio,Northeast,Trumbull,35.7,"Trumbull County, Ohio",39155,OH
1992,Ohio,Central,Union,39.0,"Union County, Ohio",39159,OH
1992,Ohio,Northwest,Van Wert,39.8,"Van Wert County, Ohio",39161,OH
1992,Ohio,Southwest,Warren,42.1,"Warren County, Ohio",39165,OH
1992,Ohio,Northwest,Williams,34.1,"Williams County, Ohio",39171,OH
1992,Ohio,North Central,Wyandot,38.4,"Wyandot County, Ohio",39175,OH
1991,Ohio,Northwest,Allen,34.6,"Allen County, Ohio",39003,OH
1991,Ohio,Northeast,Ashtabula,27.0,"Ashtabula County, Ohio",39007,OH
1991,Ohio,West Central,Auglaize,32.6,"Auglaize County, Ohio",39011,OH
1991,Ohio,South Central,Brown,40.0,"Brown County, Ohio",39015,OH
1991,Ohio,West Central,Champaign,35.4,"Champaign County, Ohio",39021,OH
1991,Ohio,West Central,Clark,40.9,"Clark County, Ohio",39023,OH
1991,Ohio,Southwest,Clermont,42.4,"Clermont County, Ohio",39025,OH
1991,Ohio,Southwest,Clinton,46.7,"Clinton County, Ohio",39027,OH
1991,Ohio,Northeast,Columbiana,28.9,"Columbiana County, Ohio",39029,OH
1991,Ohio,East Central,Coshocton,39.7,"Coshocton County, Ohio",39031,OH
1991,Ohio,North Central,Crawford,39.6,"Crawford County, Ohio",39033,OH
1991,Ohio,West Central,Darke,40.6,"Darke County, Ohio",39037,OH
1991,Ohio,Central,Delaware,29.9,"Delaware County, Ohio",39041,OH
1991,Ohio,Central,Fairfield,37.0,"Fairfield County, Ohio",39045,OH
1991,Ohio,Southwest,Greene,42.8,"Greene County, Ohio",39057,OH
1991,Ohio,Northwest,Hancock,35.2,"Hancock County, Ohio",39063,OH
1991,Ohio,West Central,Hardin,34.2,"Hardin County, Ohio",39065,OH
1991,Ohio,Northwest,Henry,40.2,"Henry County, Ohio",39069,OH
1991,Ohio,South Central,Highland,41.0,"Highland County, Ohio",39071,OH
1991,Ohio,East Central,Holmes,35.6,"Holmes County, Ohio",39075,OH
1991,Ohio,Central,Licking,36.3,"Licking County, Ohio",39089,OH
1991,Ohio,West Central,Logan,30.7,"Logan County, Ohio",39091,OH
1991,Ohio,North Central,Lorain,29.8,"Lorain County, Ohio",39093,OH
1991,Ohio,Central,Madison,34.6,"Madison County, Ohio",39097,OH
1991,Ohio,Northeast,Medina,29.7,"Medina County, Ohio",39103,OH
1991,Ohio,West Central,Mercer,41.8,"Mercer County, Ohio",39107,OH
1991,Ohio,West Central,Miami,38.9,"Miami County, Ohio",39109,OH
1991,Ohio,Southwest,Montgomery,37.6,"Montgomery County, Ohio",39113,OH
1991,Ohio,Southeast,Muskingum,36.4,"Muskingum County, Ohio",39119,OH
1991,Ohio,North Central,Ottawa,33.8,"Ottawa County, Ohio",39123,OH
1991,Ohio,Northwest,Paulding,32.7,"Paulding County, Ohio",39125,OH
1991,Ohio,Central,Pickaway,30.4,"Pickaway County, Ohio",39129,OH
1991,Ohio,Southwest,Preble,40.5,"Preble County, Ohio",39135,OH
1991,Ohio,Northwest,Putnam,33.3,"Putnam County, Ohio",39137,OH
1991,Ohio,Central,Ross,40.4,"Ross County, Ohio",39141,OH
1991,Ohio,North Central,Sandusky,32.9,"Sandusky County, Ohio",39143,OH
1991,Ohio,North Central,Seneca,30.8,"Seneca County, Ohio",39147,OH
1991,Ohio,West Central,Shelby,34.7,"Shelby County, Ohio",39149,OH
1991,Ohio,Northeast,Stark,25.9,"Stark County, Ohio",39151,OH
1991,Ohio,Northeast,Trumbull,33.7,"Trumbull County, Ohio",39155,OH
1991,Ohio,Central,Union,31.1,"Union County, Ohio",39159,OH
1991,Ohio,Northwest,Van Wert,37.2,"Van Wert County, Ohio",39161,OH
1991,Ohio,Southwest,Warren,42.4,"Warren County, Ohio",39165,OH
1991,Ohio,Northwest,Williams,40.2,"Williams County, Ohio",39171,OH
1991,Ohio,North Central,Wyandot,38.6,"Wyandot County, Ohio",39175,OH
2020,Oklahoma,Northeast,Craig,33.5,"Craig County, Oklahoma",40035,OK
2020,Oklahoma,North Central,Kay,25.5,"Kay County, Oklahoma",40071,OK
